,Unnamed: 0,Target,Tweet,Unnamed: 3,Unnamed: 4,Label
394,2067,Hillary Clinton,Dont you someday want to see a well qualified candidate by the president of the United States ReflectingHillary SemST,FAVOR,TARGET,POSITIVE
395,2068,Hillary Clinton,Its Monday nightdo you know where your Hillary supporters are In Rock Hill at our Amazing Phone bank Come joinHillaryforSC SemST,FAVOR,TARGET,POSITIVE
396,2069,Hillary Clinton,Casually hangin with HillaryClinton on a conference call while taking a break at ACUHOI SemST,FAVOR,TARGET,POSITIVE
397,2070,Hillary Clinton,Our Queen City is currently infested w outofstate plate Priuses driven by millennials w Hillary bumper stickers MHT SemST,AGAINST,TARGET,NEGATIVE
398,2071,Hillary Clinton,Gwen being a good leader and training a new volunteer in rock hill FellowsSC HillaryForSC SemST,FAVOR,TARGET,POSITIVE
399,2072,Hillary Clinton,DemocRATSlogans Why work When you can VOTE DemocRAT twice tcot SemST,AGAINST,OTHER,NEGATIVE
400,2073,Hillary Clinton,HillaryClinton Yes I can and will SemST,FAVOR,TARGET,POSITIVE
401,2074,Hillary Clinton,HillaryClinton Yes I am chipping in because we have faith in you SemST,FAVOR,TARGET,POSITIVE
402,2075,Hillary Clinton,AndreaTantaros coffeesplez WTF This just keeps getting crazier SemST,NONE,OTHER,NEGATIVE
403,2076,Hillary Clinton,Apparently BernieSanders fans do not like to see Hillarys name even implied SheWhoShallNotBeNamedBecauseShesWinning SemST,FAVOR,TARGET,NEGATIVE
404,2077,Hillary Clinton,Fantastic Emmet County Dem meeting tonight in Estherville Glad to meet some HillaryClinton supporters SemST,FAVOR,TARGET,POSITIVE
405,2078,Hillary Clinton,Gay Rights are Human Rights and Human Rights are GayRights HillaryClinton HillaryForAmerica SemST,FAVOR,TARGET,POSITIVE
406,2079,Hillary Clinton,I think its funny people think Bernie can take on Hillary and Bill SemST,FAVOR,TARGET,NEGATIVE
407,2080,Hillary Clinton,As much as BernieSanderss poll numbers have jumped I still have Hillary winning the Dem nomination SemST,FAVOR,TARGET,POSITIVE
408,2081,Hillary Clinton,PhilGlutting megadreamin Thank you so much for RT and FAV WakeUpAmerica Rubio Cruz SemST,AGAINST,OTHER,POSITIVE
409,2082,Hillary Clinton,marcorubio will not let our enemies take advantage of us like Obama is doing Hillary will do TeamMarco NewAmericanCentury SemST,AGAINST,TARGET,POSITIVE
410,2083,Hillary Clinton,Just think how many emails Hillary Clinton can delete with todays leapsecond SemST,AGAINST,TARGET,NEGATIVE
411,2084,Hillary Clinton,The kind of Gov that Liberals promise you can only be achieved and sustained with a Conservative Government HeatWave tcot SemST,AGAINST,TARGET,POSITIVE
412,2085,Hillary Clinton,TIMENOUT Is there anything about the Clintons that is not fraudulent SemST,AGAINST,TARGET,NEGATIVE
413,2086,Hillary Clinton,HillaryClinton since trickle down economics has failed when was the last time a poor person created jobs SemST,AGAINST,TARGET,NEGATIVE
414,2087,Hillary Clinton,petefrt That woman is so corrupt she can not even have a truthful thought SemST,AGAINST,OTHER,NEGATIVE
415,2088,Hillary Clinton,Its official Every single GOP member is now a candidate for POTUS Who needs leadership when you have a soapbox SemST,AGAINST,OTHER,NEGATIVE
416,2089,Hillary Clinton,So glad ChrisChristie has announced his candidacy fits right in with all the other qualifies republicans on the list SemST,AGAINST,OTHER,NEGATIVE
417,2090,Hillary Clinton,Hillary claims to be a champion of the middle class but RandPaul tax plan cuts the FICA tax benefiting the middle class SemST,AGAINST,TARGET,NEGATIVE
418,2091,Hillary Clinton,It is offensive when the mexican flag flies on US soil California state capital Lovewins univision foxnews DonaldTrump SemST,AGAINST,OTHER,NEGATIVE
419,2092,Hillary Clinton,Can anyone name the jobs HillaryClinton has been responsible for creating Even her security is an entitlement SemST,AGAINST,TARGET,NEGATIVE
420,2093,Hillary Clinton,LeahR DrMartyFox With continued Obamas TheDemocrats Admin policymaking USA will become Greece WakeUpAmerica NJ SemST,AGAINST,TARGET,NEGATIVE
421,2094,Hillary Clinton,johnpodesta HillaryClinton awesome every true chef needs this Go Hillary SemST,AGAINST,OTHER,POSITIVE
422,2095,Hillary Clinton,CorrectRecord is quite obsessed with emails and transparency Why did Hillary Clinton destroy her emails clintonemail SemST,AGAINST,TARGET,NEGATIVE
423,2096,Hillary Clinton,LoganRTW I agree with her previous stance and Im sure she still believes in what was said before SemST,AGAINST,TARGET,POSITIVE
424,2097,Hillary Clinton,HillaryClinton Hahahaha how much are you going to charge them NoHillary SemST,AGAINST,TARGET,NEGATIVE
425,2098,Hillary Clinton,AskBobby Do you think HillaryClinton has turned over all of those emails on her private server she destroyed SemST,AGAINST,TARGET,NEGATIVE
426,2099,Hillary Clinton,FoxNews we just have to hang in there long enough that this idiot doesnt completely destroy the country SemST,AGAINST,OTHER,NEGATIVE
427,2100,Hillary Clinton,AskBobby would you blame an obscure film maker for the death of USAmbassador in Benghazi like SemST,AGAINST,TARGET,NEGATIVE
428,2101,Hillary Clinton,I feel confident that HillaryClinton will win in SemST,AGAINST,OTHER,POSITIVE
429,2102,Hillary Clinton,asphaultangel Afterall theyre just a poor black family trying to pay the bills crousselle WhyImNotVotingForHillary TCOT SemST,AGAINST,TARGET,NEGATIVE
430,2103,Hillary Clinton,Great day in Emmetsburg meeting with HillaryClinton supporters and learning more about important issues in Palo Alto county SemST,AGAINST,TARGET,POSITIVE
431,2104,Hillary Clinton,Is a Eric Holder making figures in the financial industry he protected from prosecution yet Why do Libs love ers SemST,AGAINST,OTHER,NEGATIVE
432,2105,Hillary Clinton,Fashion News Hillary has a new clothing line coming out called Flip Flops R US tcot Benghazi SemST,AGAINST,OTHER,NEGATIVE
433,2106,Hillary Clinton,JamiUSA Im just hoping we do not have to resurrect the no H for Hillarys second term SemST,AGAINST,TARGET,NEGATIVE
434,2107,Hillary Clinton,U Missouri at KC got Chelsea caus Hils cost too much Chels could arrive w mom no xtra charge HillaryClinton SemST,AGAINST,OTHER,NEGATIVE
435,2108,Hillary Clinton,GovChristie can not even run NJ and wants to be president Id vote for him before HillaryClinton SemST,AGAINST,TARGET,NEGATIVE
436,2109,Hillary Clinton,RT HillaryHaikus Ready because one day girls will say I want to be President too ReadyForHillary haiku SemST,AGAINST,TARGET,POSITIVE
437,2110,Hillary Clinton,PhxKen Shocked she did not burst into flames WakeUpAmerica makeAmericaGreatAgain SemST,AGAINST,OTHER,NEGATIVE
438,2111,Hillary Clinton,so AdamParkhomenko met oliviawilde there are not enough words to describe my envy haha SemST,AGAINST,OTHER,POSITIVE
439,2112,Hillary Clinton,robin CConstitution Thank you so much for RTs WakeUpAmerica SemST,AGAINST,OTHER,POSITIVE
440,2113,Hillary Clinton,Republican donors have numerous candidates to put their money on Dems basically have one Were gon na get killed financially SemST,AGAINST,TARGET,NEGATIVE
441,2114,Hillary Clinton,Can DavidCornDC help Cuckold Conservatives win in More cuckoldry please Christie DonaldTrump UniteBlue p SemST,AGAINST,TARGET,POSITIVE
442,2115,Hillary Clinton,Chris Christie for President HAHAHAHAHA I do not think so HillaryClinton Clinton Hilary SemST,AGAINST,TARGET,NEGATIVE
443,2116,Hillary Clinton,megynkelly Hahahaha combed through emails Bunch of scumbags NoHillary SemST,AGAINST,TARGET,NEGATIVE
444,2117,Hillary Clinton,Loved talking with Yvette today about education and womens voices in politics Cant wait to see her on caucus day FellowsIA SemST,AGAINST,OTHER,POSITIVE
445,2118,Hillary Clinton,BENGHAZI WAIT DID I SAY THANK GOD VOTERS SRY MT I MEANT THANK GOODNESS NO OFFENSE INTENDED tcot SemST,AGAINST,OTHER,NEGATIVE
446,2119,Hillary Clinton,pikester Exactly what I do not want to see happen in America SemST,AGAINST,OTHER,NEGATIVE
447,2120,Hillary Clinton,Lawrence TheLastWord There is no enthusiasm gap Mr Lawrence TheHRCSuperVols JWHillary kimfrederi Hillarymen SemST,AGAINST,TARGET,NEGATIVE
448,2121,Hillary Clinton,HlLLARY ToniforAsm Hillary for Prez Obamas third term and thats the last thing we need SemST,AGAINST,OTHER,NEGATIVE
449,2122,Hillary Clinton,businessinsider One thing thats painful is the mindless minutiae her strap hanging clingons force her to endure huma SemST,AGAINST,OTHER,NEGATIVE
450,2123,Hillary Clinton,The guy in the multicolored shirt looks chi as fuck SemST,AGAINST,TARGET,POSITIVE
451,2124,Hillary Clinton,Insurgent What will happen if Hillary becomes dictator in chief SemST,AGAINST,TARGET,NEGATIVE
452,2125,Hillary Clinton,How can we expect u to make good financial decisions for the US if u can not manage ur own multimillion salary so ur not broke SemST,AGAINST,OTHER,NEGATIVE
453,2126,Hillary Clinton,liarsneverwin HillaryClinton shhh go get me an iced tea SemST,AGAINST,TARGET,NEGATIVE
454,2127,Hillary Clinton,FoxNews GovChristie HillaryClinton Actually she should be disqualified from runningHow many scams and ethics problems now SemST,AGAINST,OTHER,NEGATIVE
455,2128,Hillary Clinton,Christie you can not claim Bridgegate was not your fault when you were the man behind the wheel GOP TeaParty TCOT DEM SemST,AGAINST,OTHER,NEGATIVE
456,2129,Hillary Clinton,Debber andersonDrLJA She will be a CenterHitler SemST,AGAINST,OTHER,NEGATIVE
457,2130,Hillary Clinton,HillaryforNV MissLynnetteH hours left lets chip in Nevada raisethenewPOTUS SemST,AGAINST,TARGET,POSITIVE
458,2131,Hillary Clinton,How anyone can believe a single word that comes out of that womans mouth is beyond me SemST,AGAINST,OTHER,NEGATIVE
459,2132,Hillary Clinton,RT Waitingforahero nd tweetPOTUS candidates guncontrol Read articleesp JebBush make GunViolence worse GunSen SemST,AGAINST,OTHER,NEGATIVE
460,2133,Hillary Clinton,HillaryIn hey I just checked your blog Kudos Keep it up SemST,AGAINST,TARGET,POSITIVE
461,2134,Hillary Clinton,The owner of Univisin donated as much as million to the Clinton Foundation his wife sits on its board Univision Trump SemST,AGAINST,TARGET,NEGATIVE
462,2135,Hillary Clinton,Hillary had just enough time to doctor her email inbox to her advantage before releasing them hahaha justkidding SemST,AGAINST,TARGET,NEGATIVE
463,2136,Hillary Clinton,davelevinthal Operating a shredder now hillaryclinton is WAY more adept at using THAT WakeUpAmerica TCOT OhHillNO SemST,AGAINST,OTHER,NEGATIVE
464,2137,Hillary Clinton,theblaze gee what a busy schedule she had SemST,AGAINST,OTHER,NEITHER
465,2138,Hillary Clinton,So youre used to the AP calling for your approval before running a story davidaxelrod LikeHillary HillaryEmails SemST,AGAINST,TARGET,NEGATIVE
466,2139,Hillary Clinton,White middleaged men did a pretty good job leading this Country for yrs Racist Sexist No Im a realist SemST,AGAINST,TARGET,NEGATIVE
467,2140,Hillary Clinton,Its more than mistakeswith HillaryClinton lying and coverups are a way of life NormanSie ntoom tcot uniteblue SemST,AGAINST,TARGET,NEGATIVE
468,2141,Hillary Clinton,Hillary can not use a fucking fax machine but you idiots are going to vote for her to be President SemST,AGAINST,TARGET,NEGATIVE
469,2142,Hillary Clinton,gerfingerpoken hillary is most likely a felon many times over but has been protected by the political class SemST,AGAINST,OTHER,NEGATIVE
470,2143,Hillary Clinton,HillaryClinton you have my support Now lets see how many people unfollow me election SemST,AGAINST,TARGET,POSITIVE
471,2144,Hillary Clinton,Hillarys still very weak among grassroots as shown by how strong BernieSanders got how fast on how little AaronBlakeWP SemST,AGAINST,OTHER,NEGATIVE
472,2145,Hillary Clinton,Now that Hillary is raising money like an incumbent president can we stop pretending that she will not be the nominee SemST,AGAINST,TARGET,NEGATIVE
473,2146,Hillary Clinton,All Americans have value to our society its called a vote LiberalLogic InternationalJokeDay SemST,AGAINST,OTHER,POSITIVE
474,2147,Hillary Clinton,Free market capitalism is Americas best friend because of constant pressure to innovate use resources efficiently SemST,AGAINST,OTHER,POSITIVE
475,2148,Hillary Clinton,Thank you for your kind RTs and FAVs pamnsc WakeUpAmerica todosmarchamos Cuba SemST,AGAINST,TARGET,POSITIVE
476,2149,Hillary Clinton,Hillarys campaign raised million of all donations were or less This is a record Beating Obamas record in SemST,AGAINST,TARGET,POSITIVE
477,2150,Hillary Clinton,Win with the Blacks Put some of your focus on the racial tension between Blacks and Whites SemST,AGAINST,TARGET,NEGATIVE
478,2151,Hillary Clinton,NewtGingrich on HillaryClinton Shes very formidable shes a very competent person SemST,AGAINST,TARGET,POSITIVE
479,2152,Hillary Clinton,WashTimes BretBaier Why is there no outrage about all the smoke mirrors w this candidate Are you hiding Hill SpillHill SemST,AGAINST,OTHER,NEGATIVE
480,2153,Hillary Clinton,Im really excited for after finding out the amount HillaryClinton raised We got this SemST,AGAINST,OTHER,POSITIVE
481,2154,Hillary Clinton,docdebags awelab BuzzFeedAndrew BuzzFeedNews It will Otherwise were guaranteed GOP in control of all branches SemST,AGAINST,OTHER,NEGATIVE
482,2155,Hillary Clinton,DavidLimbaugh agree put it back But I have a feeling it will not go away It will keep coming back SemST,AGAINST,TARGET,NEGATIVE
483,2156,Hillary Clinton,of lear jets and fax machinesLOL HillaryClinton woman of the people HA BestTheyveGot SlushFund UraniumDeal SniperFire SemST,AGAINST,TARGET,NEGATIVE
484,2157,Hillary Clinton,FoxNews brithume ok So where are these emails coming from Didnt HillaryClinton already say the server was erased LIES SemST,AGAINST,TARGET,NEGATIVE
485,2158,Hillary Clinton,I dreamt about Hilary Clinton last night Does this mean her plans to control us and take over the world are coming true SemST,AGAINST,TARGET,NEGATIVE
486,2159,Hillary Clinton,CoachDLG Retired Im glad that you will now slice all round SemST,AGAINST,TARGET,POSITIVE
487,2160,Hillary Clinton,Obama administration lies again Knew of HillaryEmails being private transparency SemST,AGAINST,TARGET,NEGATIVE
488,2161,Hillary Clinton,Dude why can not Hillary run a fax machine SemST,AGAINST,TARGET,NEGATIVE
489,2162,Hillary Clinton,jimlibertarian peddoc Callisto MaydnUSA chardtop surfermom SMolloyDVM Thats right SemST,AGAINST,TARGET,POSITIVE
490,2163,Hillary Clinton,If a man demanded staff to get him an ice tea hed be called a sexists elitist pig Oink oink Hillary SemST,AGAINST,TARGET,NEGATIVE
491,2164,Hillary Clinton,HillaryClinton will be the nominee for the Democratic Party Period And shes gon na win the Presidency too SorryBernie SemST,AGAINST,OTHER,POSITIVE
492,2165,Hillary Clinton,RNRNewYork in her Emails HillaryClinton said there were a couple of Facebooks on her TotalIncompetence RedNationRising SemST,AGAINST,OTHER,NEGATIVE
493,2166,Hillary Clinton,DrMartyFox BossHoggUSMC JohnFromCranber seanhannity SheriffClarke Fine they can leave USA never come back OiP Cruz SemST,AGAINST,OTHER,NEGATIVE
494,2167,Hillary Clinton,My birthday is on July th if anyone needs a gift idea ChillaryClinton SemST,AGAINST,OTHER,NEITHER
495,2168,Hillary Clinton,LOOKING FORWARD TO CUBA EXPANDING MAJOR EXPORTS OF PICK UP TRUCKS CONVERTED INTO RAFTS SO EXCITING tcot SemST,AGAINST,TARGET,POSITIVE
496,2169,Hillary Clinton,POTUS I want you to President for a rd term Please make it happen LOL Im fine with SemST,AGAINST,TARGET,POSITIVE
497,2170,Hillary Clinton,AskPOTUS Would you fire the GOP congress for not doing their job if you could GOPFail SemST,AGAINST,OTHER,NEGATIVE
498,2171,Hillary Clinton,jhewitt SpeakerBoehner HouseBenghazi TGowdySC What her emails They released the rest all very boring SemST,AGAINST,OTHER,NEGATIVE
499,2172,Hillary Clinton,hey transparent HillaryClinton sowho is Santa LibHack PayPlay Corruptocrat tcot Benghazi VinceFoster Monica SemST,AGAINST,TARGET,NEGATIVE
500,2173,Hillary Clinton,Take it easy Ed BernieSanders is a side show Democrats are having some fun before getting back to reality in Nov SemST,AGAINST,OTHER,NEGATIVE
501,2174,Hillary Clinton,The KoolAid drinking leftanistas continue to close ranks with support for Madame Secretary WTF Hillary is a fraud full of lies SemST,AGAINST,OTHER,NEGATIVE
502,2175,Hillary Clinton,Trumps inauguration speech God ForbidMemememeChinamemedid i mention me yetwheres my hairspray China SemST,AGAINST,OTHER,NEGATIVE
503,2176,Hillary Clinton,KCA VoteJKTID RfWheels davidjones rratkinson Right I mean what the heck is an ArabDonorGroup HillaryEmails D SemST,AGAINST,TARGET,NEGATIVE
504,2177,Hillary Clinton,HillaryClinton is opening more offices in Iowa this week Shes not playing around iacaucus SemST,AGAINST,TARGET,POSITIVE
505,2178,Hillary Clinton,Obama give Americans OVERTIME Pay Republicans give Americans Welfare Checks tcot UniteBlue SemST,AGAINST,OTHER,NEGATIVE
506,2179,Hillary Clinton,Make sure to make it to the Brew House in Pella IA tomorrow to meet with HillaryClinton supporters SemST,AGAINST,TARGET,POSITIVE
507,2180,Hillary Clinton,Univision ignores Latino candidate Marco Rubio because he doesnt fit their narrativeTheyre invested with Hillary rubio SemST,AGAINST,TARGET,NEGATIVE
508,2181,Hillary Clinton,Overheard at the Davenport open house Oh I know you from Facebook DigitalOrganizing SemST,AGAINST,TARGET,NEITHER
509,2182,Hillary Clinton,TODAYshow ChrisChristie is not qualified bc he eats in snacks bc of D corruption of Bridgegate A BIG FAT BULLY SemST,AGAINST,TARGET,NEGATIVE
510,2183,Hillary Clinton,AutumnNAlston JonathanDKF sarahbabb McCollumMike HillaryClinton HillaryforSC Inaugural tweet from our new account Go SemST,AGAINST,OTHER,POSITIVE
511,2184,Hillary Clinton,hughhewitt like I tweeted you way back when ACA software can be fixed but GOP strategic mistake of repeal can not be fixed SemST,AGAINST,OTHER,NEGATIVE
512,2185,Hillary Clinton,msnbc Lawrence JoeBiden SenSanders we love Joe and Berniebut they ARE too OLDthey would end up a OneTerm President SemST,AGAINST,OTHER,NEGATIVE
513,2186,Hillary Clinton,HER NAME IS RIO AND SHE DANCES IN THE SANAAAAAND WHOOOO tcOT SemST,AGAINST,OTHER,POSITIVE
514,2187,Hillary Clinton,RobBently JonahNRO BernieSanders Hillary campaign will shortly announce that Sanders was born in Canada Yeah thats it SemST,AGAINST,OTHER,NEGATIVE
515,2188,Hillary Clinton,Bill Clinton Decided against taking out Bin Laden And we Got September SemST,AGAINST,TARGET,NEGATIVE
516,2189,Hillary Clinton,politico YAWNzzzzzzzzzzzzzz could keep the zs going for the full amt of Tweet characters but you get the point SemST,AGAINST,OTHER,NEGATIVE
517,2190,Hillary Clinton,The Democrats are not creating Al QAEDA they are creating A NUCLEAR ISIS THINK ABOUT THAT SemST,AGAINST,OTHER,NEGATIVE
518,2191,Hillary Clinton,Kind of scares me that there are still thousands of emails that have not been released from Hillarys private emails SemST,AGAINST,TARGET,NEGATIVE
519,2192,Hillary Clinton,TheDonald can not keep a beauty pageant afloat and wants to be the President Aw hell no SemST,AGAINST,TARGET,NEGATIVE
520,2193,Hillary Clinton,You know emailgate must be going nowhere when Fox News are hashing out the Bosnia sniper fire story again SemST,AGAINST,TARGET,NEGATIVE
521,2194,Hillary Clinton,BIG BOOTY BITCHES BIG BIG BOOTY BITCHES SemST,AGAINST,OTHER,NEGATIVE
522,2195,Hillary Clinton,maddow I love Bern but its not his time SemST,AGAINST,OTHER,NEITHER
523,2196,Hillary Clinton,Its whats best for business and presidential seat for HillaryClinton SemST,AGAINST,OTHER,POSITIVE
524,2197,Hillary Clinton,Its great that JebBush supports GMO crops Its like the IT scepticism all over again Science vs belief JebBush SemST,AGAINST,OTHER,POSITIVE
525,2198,Hillary Clinton,Folks this is what happens when Liberals are in control All hell breaks loose Had enough yet SemST,AGAINST,TARGET,NEGATIVE
526,2199,Hillary Clinton,If you need me Ill be screaming like a little baby from now until about ten minutes after HillaryClinton arrives in PTown SemST,AGAINST,TARGET,NEGATIVE
527,2200,Hillary Clinton,The biggest dumps of bad info is b a holiday weekend What comes out of WH and state dept today HillaryEmails LiarLiar SemST,AGAINST,TARGET,NEGATIVE
528,2201,Hillary Clinton,Leader of free world Global navigating Interacting with the international community Beyond big crowds Learned lesson SemST,AGAINST,TARGET,POSITIVE
529,2202,Hillary Clinton,Those are not pantsuits They are camouflage outfits carefully tailored to minimize silhouette Think stealthsuitsVery high tech SemST,AGAINST,OTHER,POSITIVE
530,2203,Hillary Clinton,Just ordered my Chillary Clinton Koozies Got ta support the team SemST,AGAINST,TARGET,POSITIVE
531,2204,Hillary Clinton,We can not expect change if we continue to vote for the same people You have to take a chance yrs is not that long Bernie SemST,AGAINST,TARGET,NEGATIVE
532,2205,Hillary Clinton,realDonaldTrump not good when only AnnCoulter defends you Your big mouth giant ego are your downfall stupidisasstupiddoes SemST,AGAINST,OTHER,NEGATIVE
533,2206,Hillary Clinton,Hillary must have been at the Navy Yard under sniper fire SemST,AGAINST,OTHER,NEGATIVE
534,2207,Hillary Clinton,JWHillary MrDane I choose it takes a village SemST,AGAINST,TARGET,POSITIVE
535,2208,Hillary Clinton,mizerello meetthepress at least he did not lose an embassy cover up a murder or burn govt emails SemST,AGAINST,TARGET,NEGATIVE
536,2209,Hillary Clinton,HILLARY has been lying for so long that her first fib was in morse code HillNo SemST,AGAINST,TARGET,NEGATIVE
537,2210,Hillary Clinton,EVERYDAY AMERICANS AND THEIR FAMILIES NEED A CHAMPION AND HILLARY WILL BE THAT CHAMPION SemST,FAVOR,TARGET,POSITIVE
538,2211,Hillary Clinton,INeedMeninist because HillaryClinton is running for presidentdo I need to say more SemST,AGAINST,OTHER,NEGATIVE
539,2212,Hillary Clinton,Cruz Perry tedcruz GovernorPerry Its the only winwin choice SemST,AGAINST,OTHER,POSITIVE
540,2213,Hillary Clinton,CPC thinks they can run antisocial personal attack advertising on socialmedia LOL cdnpoli StopHarper FeelTheBern fnpoli SemST,NONE,OTHER,NEGATIVE
541,2214,Hillary Clinton,CBSThisMorning Bernie Sanders had record crowds in Madison wis why no mention from you guys you talked about trump Trump SemST,NONE,OTHER,NEITHER
542,2215,Hillary Clinton,Was asked by HillaryClinton to help with her campaign Gladly excitedly accepted SemST,FAVOR,TARGET,POSITIVE
543,2216,Hillary Clinton,HillaryforIA come on Iowa For better USA and the ROW SemST,FAVOR,TARGET,POSITIVE
544,2217,Hillary Clinton,Pundits say Jim Webb facing uphill battle with Hillary Really its with Bernie for the antiHillary vote JimWebb SemST,AGAINST,TARGET,NEGATIVE
545,2218,Hillary Clinton,Exciting to hear more about our Fellows all across the country on tonights call Special shoutout to the FellowsIA SemST,NONE,OTHER,POSITIVE
546,2219,Hillary Clinton,AnitaFinlay politico Hillarys doing the right thing staying focus on her campaign SemST,FAVOR,TARGET,POSITIVE
547,2220,Hillary Clinton,chicagotribune ayyylmao do Democrats other liberals realize no one wants HillaryClinton which is Obamanation SemST,AGAINST,TARGET,NEGATIVE
548,2221,Hillary Clinton,betheljd Thanks for the follow David may God bless you and your family freeallfour SemST,NONE,OTHER,POSITIVE
549,2222,Hillary Clinton,NetworkCitizen ProudInfidel YoungBLKRepub HillaryClinton can not even manage billclinton and she wants to be POTUS lol SemST,AGAINST,TARGET,NEGATIVE
550,2223,Hillary Clinton,sunbeltgirl Ts bobwilsonn HillaryClinton can not even manage billclinton and she wants to be POTUS lol StopHillary SemST,AGAINST,TARGET,NEGATIVE
551,2224,Hillary Clinton,WoodenThreat ProudInfidel HillaryClinton can not even manage billclinton and she wants to be POTUS lol SemST,AGAINST,TARGET,NEGATIVE
552,2225,Hillary Clinton,kinsouls sunbeltgirl ChristiChat HillaryClinton can not even manage billclinton and she wants to be POTUS lol SemST,AGAINST,TARGET,NEGATIVE
553,2226,Hillary Clinton,RedStateJake HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
554,2227,Hillary Clinton,gerfingerpoken Why is this woman like teflon She has committed enuf egregious crimes she should B superglued the dang wall SemST,AGAINST,TARGET,NEGATIVE
555,2228,Hillary Clinton,Babbsgirl HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
556,2229,Hillary Clinton,ResistTyranny HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
557,2230,Hillary Clinton,weknowwhatsbest HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
558,2231,Hillary Clinton,randyprine fabiaceae They know theyre going to lose to HRC so they keep trying SemST,FAVOR,TARGET,NEGATIVE
559,2232,Hillary Clinton,realDonaldTrump HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
560,2233,Hillary Clinton,If you support HillaryClinton you are supporting another term of the policies of George W Bush democrats mepolitics SemST,AGAINST,TARGET,NEGATIVE
561,2234,Hillary Clinton,ShyBuffy welcome little sister Love you SemST,NONE,OTHER,POSITIVE
562,2235,Hillary Clinton,politico anniekarni HillaryClinton can not even manage billclinton she wants to be POTUS WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
563,2236,Hillary Clinton,oreillyfactor HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
564,2237,Hillary Clinton,FoxNews HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
565,2238,Hillary Clinton,politico HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
566,2239,Hillary Clinton,Another Hillary supporter committed to caucus tonight One more step on the way to winning the Iowa caucus SemST,FAVOR,TARGET,POSITIVE
567,2240,Hillary Clinton,TIMENOUT HillaryClinton can not even manage billclinton and she wants to be POTUS lol WakeUpAmerica StopHillary SemST,AGAINST,TARGET,NEGATIVE
568,2241,Hillary Clinton,So thankful for all of the volunteers who joined us at Bliss Studio in Fairfield tonight Rockstars SemST,NONE,OTHER,POSITIVE
569,2242,Hillary Clinton,The most revealing part about Hillarys released emails is that theyre pretty much as boring as mine nofriends SemST,AGAINST,TARGET,NEGATIVE
570,2243,Hillary Clinton,FrankCraig skzdalimit if youre the best your side has to offer we have nothing to worry about slick SemST,NONE,OTHER,NEGATIVE
571,2244,Hillary Clinton,RAM joanwalsh Salon BreeNewsome chrislhayes Without the blacks and minority voters NO Wont happen SemST,NONE,OTHER,NEGATIVE
572,2245,Hillary Clinton,popcornreel joanwalsh SenSanders BernieSanders He is what he is and it doesnt resonate with minority and black voters SemST,NONE,OTHER,NEGATIVE
573,2246,Hillary Clinton,awadgolf Crossbearer ScottSaxman This is why Im not voting for Hillary SemST,AGAINST,TARGET,NEGATIVE
574,2247,Hillary Clinton,foxnewspolitics NOT EVEN A LITTLE BIT Nobama WeMissYouGipper SemST,NONE,OTHER,NEGATIVE
575,2248,Hillary Clinton,Putin NothingMoreAmericanThan voting based for a politician to lead the country when she can not even handle email think SemST,AGAINST,TARGET,NEGATIVE
576,2249,Hillary Clinton,Putin NothingMoreAmericanThan voting for a politician to lead the country when she can not even handle email think SemST,AGAINST,TARGET,NEGATIVE
577,2250,Hillary Clinton,people that are surprising Trump Fiorina Why Cause theyre being honest wwhat they think Obama built that SemST,NONE,OTHER,POSITIVE
578,2251,Hillary Clinton,So were to believe that Santa is a hairstylist Um okay You often need code for that Lies SemST,NONE,OTHER,NEGATIVE
579,2252,Hillary Clinton,Jimmy Fallon music playing Thank you DonaldTrump for driving Latinos and Gays out to vote by the millions Love SemST,NONE,OTHER,NEGATIVE
580,2253,Hillary Clinton,oreillyfactor Who gives a rate ass what a Old Queen has to say about Clarence Thomas SemST,NONE,OTHER,NEGATIVE
581,2254,Hillary Clinton,So excited to hear HillaryClinton speak here at dartmouth in Hanover HillaryinNH HillaryforNH SemST,FAVOR,TARGET,POSITIVE
582,2255,Hillary Clinton,HillaryInNH is like Adolph Hitler in a Synagogue tcot uniteblue ctot SemST,AGAINST,TARGET,NEGATIVE
583,2256,Hillary Clinton,Ered welcome TwitterPROUD to be UNITEBLUE WarOnWomen worldpeace tngov TN socialjustice AllLivesMatter unity SemST,NONE,OTHER,POSITIVE
